# Date,WindS,WindDir,RelHum,AirT,SWglobal,Iprec
18/06/2009 13:00,3.336,122.159,51.480,17.96,977.41000,0.000
18/06/2009 14:00,1.730,94.165,52.468,17.64,572.35700,0.000
18/06/2009 15:00,0.084,158.670,59.981,16.11,147.20000,0.000
18/06/2009 16:00,0.000,193.368,62.744,15.09,69.84030,0.000
18/06/2009 17:00,0.919,204.511,73.466,13.36,33.39670,0.000
18/06/2009 18:00,0.888,210.687,85.263,12.24,5.08970,0.000
18/06/2009 19:00,0.500,209.495,85.595,11.89,0.43868,0.000
18/06/2009 20:00,2.327,193.500,84.955,11.36,0.00000,0.254
18/06/2009 21:00,3.621,211.137,78.962,10.94,1.19341,0.000
18/06/2009 22:00,4.593,238.148,74.577,11.49,0.00000,0.000
18/06/2009 23:00,4.560,203.214,77.063,11.55,0.00000,0.508
19/06/2009 00:00,4.677,211.593,80.881,15.60,0.87737,0.508
19/06/2009 01:00,5.138,210.588,80.843,16.08,0.81605,0.000
19/06/2009 02:00,4.457,233.088,81.687,10.34,0.00000,0.254
19/06/2009 03:00,0.352,268.247,83.078,9.37,15.50000,0.000
19/06/2009 04:00,1.308,164.852,80.011,10.66,135.14650,0.000
19/06/2009 05:00,0.872,32.286,82.951,11.67,164.16300,0.000
19/06/2009 06:00,1.134,74.709,80.454,11.44,461.92060,0.000
19/06/2009 07:00,2.367,54.060,79.162,12.57,454.75100,0.000
19/06/2009 08:00,1.525,225.363,86.291,11.78,625.95500,0.508
19/06/2009 09:00,2.598,81.000,85.570,13.68,861.14000,0.000
19/06/2009 10:00,1.827,71.071,84.549,12.90,289.57900,1.016
19/06/2009 11:00,0.771,122.698,89.082,10.44,92.21800,1.778
19/06/2009 12:00,1.344,200.709,89.398,14.70,130.51930,1.270
19/06/2009 13:00,1.187,133.225,91.608,15.14,159.90700,0.000
19/06/2009 14:00,1.079,42.418,95.531,9.56,120.31200,0.762
19/06/2009 15:00,0.134,91.126,96.585,9.20,76.44400,1.270
19/06/2009 16:00,0.701,118.676,97.994,8.48,19.02390,4.826
19/06/2009 17:00,1.727,60.808,99.364,6.51,4.14156,3.810
19/06/2009 18:00,1.310,59.313,99.960,4.80,0.81605,5.080
19/06/2009 19:00,0.536,78.198,99.811,3.93,0.50000,0.762
19/06/2009 20:00,0.534,135.291,99.811,3.52,0.00000,1.016
19/06/2009 21:00,0.821,123.973,99.811,3.46,0.00000,0.508
19/06/2009 22:00,0.419,68.709,99.811,3.46,0.43868,0.254
19/06/2009 23:00,0.000,157.665,99.811,3.08,0.00000,0.000
20/06/2009 00:00,1.056,119.797,89.311,2.96,0.00000,0.000
20/06/2009 01:00,0.469,91.824,70.087,2.69,0.00000,0.000
20/06/2009 02:00,0.584,158.236,61.900,2.38,0.43868,0.000
20/06/2009 03:00,0.939,184.275,63.349,2.01,2.50000,0.000
20/06/2009 04:00,0.000,128.956,63.914,1.58,33.14156,0.000
20/06/2009 05:00,0.000,114.390,64.594,1.92,77.33540,0.000
20/06/2009 06:00,0.017,109.973,64.631,1.98,215.08110,0.000
20/06/2009 07:00,1.355,64.517,64.654,3.76,751.01500,0.000
20/06/2009 08:00,2.350,14.819,64.360,5.54,894.86600,0.000
20/06/2009 09:00,3.101,50.632,74.736,6.71,1020.20600,0.000
20/06/2009 10:00,1.780,122.170,86.061,7.15,1147.94000,0.000
20/06/2009 11:00,0.956,108.555,83.045,7.12,776.49800,0.000
20/06/2009 12:00,1.509,77.082,80.024,7.52,833.20000,0.000
20/06/2009 13:00,1.241,150.720,81.627,6.51,389.56900,0.000
20/06/2009 14:00,1.394,144.967,88.150,5.34,306.47500,0.000
20/06/2009 15:00,0.469,103.791,92.507,3.92,119.56800,0.000
20/06/2009 16:00,0.821,135.599,93.853,2.50,39.45310,0.762
20/06/2009 17:00,1.869,180.286,93.938,1.84,44.52880,1.524
20/06/2009 18:00,2.914,101.110,93.105,1.60,22.21730,0.254
20/06/2009 19:00,3.607,67.698,93.966,1.18,5.15103,0.254
20/06/2009 20:00,2.515,93.110,94.816,0.72,0.00000,0.000
20/06/2009 21:00,2.425,201.890,96.447,-0.04,2.19341,0.000
20/06/2009 22:00,1.623,179.995,97.498,-0.04,0.43868,0.000
20/06/2009 23:00,2.118,176.275,98.916,-0.10,0.00000,0.000
21/06/2009 00:00,0.805,119.060,99.984,-0.18,0.00000,0.000
21/06/2009 01:00,0.992,269.791,99.793,-0.42,0.00000,0.000
21/06/2009 02:00,0.402,179.093,99.791,-0.38,0.00000,0.000
21/06/2009 03:00,1.039,138.791,99.791,-0.40,3.93868,0.000
21/06/2009 04:00,0.721,70.374,99.791,-0.48,21.84440,0.000
21/06/2009 05:00,0.751,92.165,99.791,-0.41,36.59460,0.254
21/06/2009 06:00,2.375,37.412,99.791,0.18,129.33990,0.508
21/06/2009 07:00,2.498,75.033,99.791,0.98,295.39400,0.254
21/06/2009 08:00,3.367,43.154,96.791,2.76,283.99300,0.000
21/06/2009 09:00,3.520,68.720,85.451,5.07,1041.36000,0.000
21/06/2009 10:00,2.232,128.995,76.112,7.04,1108.74000,0.000
21/06/2009 11:00,1.643,104.973,72.689,8.16,1208.66000,0.000
21/06/2009 12:00,0.386,146.758,73.800,7.30,847.88000,0.000
21/06/2009 13:00,0.805,108.648,79.157,4.96,315.20200,0.000
21/06/2009 14:00,1.911,72.808,82.353,4.02,212.25700,0.000
21/06/2009 15:00,1.956,89.709,84.214,3.82,200.11500,0.000
21/06/2009 16:00,1.106,111.099,86.665,2.97,166.20900,0.000
21/06/2009 17:00,0.335,77.341,86.876,2.34,77.56700,0.000
21/06/2009 18:00,0.872,135.654,88.627,1.62,22.79750,0.000
21/06/2009 19:00,0.972,138.703,92.109,0.67,2.00946,0.000
21/06/2009 20:00,0.419,83.912,93.585,0.50,0.00000,0.000
21/06/2009 21:00,0.419,82.429,94.865,0.21,0.81605,0.000
21/06/2009 22:00,0.754,192.016,95.594,-0.06,0.43868,0.000
21/06/2009 23:00,1.190,109.989,96.217,-0.46,0.00000,0.000
22/06/2009 00:00,0.017,138.643,96.508,-0.30,0.87737,0.000
22/06/2009 01:00,0.500,200.511,94.971,-0.30,0.43868,0.000
22/06/2009 02:00,0.888,110.538,93.845,-0.27,0.00000,0.000
22/06/2009 03:00,0.738,122.698,95.040,-0.46,6.43868,0.000
22/06/2009 04:00,0.335,60.835,96.854,-0.28,29.40580,0.000
22/06/2009 05:00,1.207,86.159,98.510,-0.09,53.24570,0.000
22/06/2009 06:00,0.751,158.791,99.144,0.27,196.76010,0.000
22/06/2009 07:00,1.693,180.874,94.183,0.40,397.25800,0.000
22/06/2009 08:00,2.196,206.203,86.490,3.34,695.80500,0.000
22/06/2009 09:00,1.908,90.093,74.811,6.10,954.38500,0.000
22/06/2009 10:00,2.531,39.742,66.675,6.34,1074.75000,0.000
22/06/2009 11:00,3.702,71.363,61.200,6.38,1084.05000,0.000
22/06/2009 12:00,4.476,201.341,63.941,5.78,1071.31000,0.000
22/06/2009 13:00,3.504,97.731,61.349,5.37,861.97000,0.000
22/06/2009 14:00,4.646,143.973,62.210,3.60,281.96600,0.000
22/06/2009 15:00,2.146,130.385,66.324,2.50,107.66200,0.000
22/06/2009 16:00,2.266,138.731,69.435,2.24,56.78350,0.000
22/06/2009 17:00,0.989,190.857,78.403,1.32,45.50990,0.000
22/06/2009 18:00,1.073,178.016,83.669,-0.18,19.09460,0.000
22/06/2009 19:00,1.017,178.945,88.334,-0.99,1.63210,0.000
22/06/2009 20:00,1.498,142.291,92.102,-1.48,0.00000,0.000
22/06/2009 21:00,0.184,108.341,94.362,-1.68,0.00000,0.000
22/06/2009 22:00,0.067,240.478,92.512,-1.92,0.00000,0.000
22/06/2009 23:00,0.972,178.742,91.493,-1.84,0.43868,0.000
23/06/2009 00:00,0.402,320.313,93.642,-1.88,0.00000,0.000
23/06/2009 01:00,0.000,179.687,95.372,-2.31,0.50000,0.000
23/06/2009 02:00,0.101,121.143,95.523,-2.22,0.00000,0.000
23/06/2009 03:00,0.251,120.588,94.261,-2.32,5.50000,0.000
23/06/2009 04:00,0.536,197.187,92.777,-1.36,87.28310,0.000
23/06/2009 05:00,0.000,163.456,89.604,0.45,207.54900,0.000
23/06/2009 06:00,1.103,78.154,88.741,1.26,211.94500,0.000
23/06/2009 07:00,1.861,42.517,89.745,1.20,186.81800,0.000
23/06/2009 08:00,2.347,55.214,87.071,2.98,427.33200,0.000
23/06/2009 09:00,2.713,40.099,82.127,5.30,1006.31000,0.000
23/06/2009 10:00,3.302,95.747,77.008,6.34,574.45800,0.000
23/06/2009 11:00,2.909,115.550,77.766,5.55,424.67500,0.000
23/06/2009 12:00,1.439,120.319,78.973,5.44,283.04500,0.000
23/06/2009 13:00,1.478,240.231,80.293,5.50,411.91800,0.000
23/06/2009 14:00,0.584,157.324,77.883,6.49,602.84800,0.000
23/06/2009 15:00,1.190,169.852,79.434,6.49,237.14400,0.000
23/06/2009 16:00,0.587,150.082,85.499,5.00,169.87900,0.000
23/06/2009 17:00,0.218,91.665,90.941,4.01,62.10900,0.000
23/06/2009 18:00,0.117,60.632,92.924,3.38,6.66050,0.000
23/06/2009 19:00,0.017,120.308,94.504,2.74,0.00000,0.000
23/06/2009 20:00,0.536,213.951,93.074,2.32,0.00000,0.000
23/06/2009 21:00,0.469,258.154,89.590,2.82,0.87737,0.000
23/06/2009 22:00,0.000,275.418,87.975,3.08,0.00000,0.000
23/06/2009 23:00,0.821,219.824,88.432,3.01,0.00000,0.000
24/06/2009 00:00,0.386,218.500,86.823,3.53,0.00000,0.000
24/06/2009 01:00,0.805,244.005,84.477,3.50,1.25473,0.000
24/06/2009 02:00,0.704,232.027,78.399,4.52,2.00000,0.000
24/06/2009 03:00,0.654,229.500,76.566,4.54,7.00000,0.000
24/06/2009 04:00,0.184,201.604,71.696,6.86,90.35390,0.000
24/06/2009 05:00,0.453,112.775,67.025,9.34,288.96400,0.000
24/06/2009 06:00,1.408,60.560,64.612,10.94,491.23000,0.000
24/06/2009 07:00,2.028,75.297,63.386,11.44,651.42000,0.000
24/06/2009 08:00,2.615,52.907,56.792,12.65,666.38100,0.000
24/06/2009 09:00,2.163,97.220,54.213,13.97,906.16800,0.000
24/06/2009 10:00,1.894,83.835,55.129,14.61,983.22500,0.000
24/06/2009 11:00,2.280,41.687,53.447,14.66,995.83000,0.000
24/06/2009 12:00,1.934,64.511,52.729,14.90,938.80100,0.000
24/06/2009 13:00,0.721,78.885,58.778,14.54,838.98900,0.000
24/06/2009 14:00,1.241,132.225,66.082,13.20,749.54500,0.000
24/06/2009 15:00,0.587,141.527,74.378,11.81,411.49700,0.000
24/06/2009 16:00,0.785,249.808,78.957,10.71,127.38300,0.000
24/06/2009 17:00,0.824,45.786,81.606,10.30,113.38800,0.000
24/06/2009 18:00,0.469,197.082,84.847,9.30,42.58560,0.000
24/06/2009 19:00,0.034,205.022,87.702,8.66,4.39630,0.000
24/06/2009 20:00,0.050,208.703,88.292,8.70,0.00000,0.000
24/06/2009 21:00,0.919,213.000,84.216,8.52,0.00000,0.000
24/06/2009 22:00,1.391,238.203,79.798,8.72,0.43868,0.000
24/06/2009 23:00,0.671,240.225,80.738,8.60,0.43868,0.000
25/06/2009 00:00,0.520,221.703,78.696,8.25,0.00000,0.000
25/06/2009 01:00,0.821,219.577,79.681,8.07,0.00000,0.000
25/06/2009 02:00,1.140,241.516,82.220,7.38,0.00000,0.000
25/06/2009 03:00,0.034,238.593,84.077,7.11,12.93868,0.000
25/06/2009 04:00,0.000,238.945,78.815,8.89,124.25970,0.000
25/06/2009 05:00,0.352,127.066,78.015,10.32,330.10600,0.000
25/06/2009 06:00,1.489,53.176,76.736,10.89,437.54200,0.000
25/06/2009 07:00,1.827,36.769,72.848,12.22,668.19300,0.000
25/06/2009 08:00,2.632,68.302,67.849,13.80,809.41300,0.000
25/06/2009 09:00,3.724,42.989,63.665,14.27,750.00400,0.000
25/06/2009 10:00,1.844,125.775,65.230,15.13,864.01800,0.000
25/06/2009 11:00,2.397,31.017,61.949,14.55,884.96800,0.000
25/06/2009 12:00,1.609,120.154,60.361,14.96,1086.04000,0.000
25/06/2009 13:00,0.989,74.154,61.743,14.62,626.02400,0.000
25/06/2009 14:00,0.168,129.297,67.857,13.29,546.69500,0.000
25/06/2009 15:00,0.285,164.797,73.417,12.66,233.73900,0.000
25/06/2009 16:00,1.056,147.495,81.043,11.29,102.89800,0.000
25/06/2009 17:00,0.000,108.038,88.098,9.94,75.78350,0.762
25/06/2009 18:00,0.352,100.819,92.315,8.90,43.79790,0.000
25/06/2009 19:00,0.000,273.082,91.020,8.30,0.00000,0.000
25/06/2009 20:00,0.235,294.148,90.368,8.11,0.00000,0.000
25/06/2009 21:00,0.000,246.808,93.513,7.35,0.43868,0.000
25/06/2009 22:00,0.285,240.703,93.026,7.27,0.00000,0.000
25/06/2009 23:00,0.067,229.758,90.599,7.23,0.00000,0.000
26/06/2009 00:00,0.741,217.440,90.802,7.02,0.00000,0.000
26/06/2009 01:00,1.067,144.808,92.915,6.94,0.00000,0.000
26/06/2009 02:00,1.732,124.017,95.516,6.37,0.00000,0.000
26/06/2009 03:00,0.000,208.099,94.272,5.78,10.50000,0.000
26/06/2009 04:00,0.821,219.604,89.438,6.82,48.37280,0.000
26/06/2009 05:00,0.000,190.253,87.020,7.36,117.02430,0.000
26/06/2009 06:00,0.017,107.082,88.080,8.32,230.10100,0.000
26/06/2009 07:00,0.570,49.934,88.785,8.89,246.59700,0.000
26/06/2009 08:00,0.821,54.918,88.677,9.20,281.69500,0.000
26/06/2009 09:00,1.576,72.187,80.945,11.32,725.97500,0.000
26/06/2009 10:00,1.827,85.747,77.434,12.73,738.82000,0.000
26/06/2009 11:00,0.939,120.973,76.925,12.72,879.76900,0.000
26/06/2009 12:00,0.637,154.879,71.809,13.05,719.21000,0.000
26/06/2009 13:00,1.576,88.879,73.650,11.10,468.89800,0.000
26/06/2009 14:00,2.182,142.560,78.656,10.28,562.52000,0.254
26/06/2009 15:00,0.888,174.945,86.493,7.83,119.14200,0.000
26/06/2009 16:00,0.000,135.242,81.869,8.49,162.13400,0.000
26/06/2009 17:00,0.587,129.088,85.873,8.52,73.99200,0.000
26/06/2009 18:00,1.489,293.264,91.655,6.92,7.91520,1.524
26/06/2009 19:00,1.903,144.302,92.096,5.86,0.43868,8.636
26/06/2009 20:00,0.000,128.495,95.961,5.24,0.00000,0.254
26/06/2009 21:00,0.000,162.615,97.232,4.69,0.00000,0.000
26/06/2009 22:00,0.000,195.511,91.974,4.06,0.00000,0.000
26/06/2009 23:00,0.017,202.022,86.981,4.92,0.00000,0.000
27/06/2009 00:00,0.050,202.022,88.312,4.50,0.00000,0.000
27/06/2009 01:00,0.000,194.022,89.810,4.50,0.00000,0.000
27/06/2009 02:00,0.000,165.643,90.909,4.21,0.00000,0.000
27/06/2009 03:00,0.000,164.907,92.812,4.12,6.00000,0.000
27/06/2009 04:00,0.017,140.643,94.338,4.16,28.22180,0.000
27/06/2009 05:00,0.486,88.066,95.827,4.48,72.42960,0.000
27/06/2009 06:00,1.458,53.049,96.484,5.44,171.45800,0.000
27/06/2009 07:00,2.213,59.868,96.050,6.00,233.36000,0.000
27/06/2009 08:00,1.243,53.132,94.580,6.72,265.02100,0.000
27/06/2009 09:00,1.693,61.028,90.753,8.31,511.11600,0.000
27/06/2009 10:00,1.850,94.885,84.131,10.32,958.34000,0.000
27/06/2009 11:00,0.788,159.665,79.748,11.58,933.09000,0.000
27/06/2009 12:00,1.090,154.940,75.807,12.72,1026.71000,0.000
27/06/2009 13:00,0.821,123.989,73.747,12.98,1014.05600,0.000
27/06/2009 14:00,0.402,151.802,75.691,11.81,681.88300,0.000
27/06/2009 15:00,0.319,132.319,79.980,11.04,507.42200,0.000
27/06/2009 16:00,0.838,138.835,85.967,10.01,245.65300,0.000
27/06/2009 17:00,0.050,176.670,91.790,8.58,123.41200,0.000
27/06/2009 18:00,0.754,131.385,96.122,7.54,12.81150,0.000
27/06/2009 19:00,0.503,65.632,95.874,6.93,1.63210,0.000
27/06/2009 20:00,0.671,176.879,93.854,6.68,0.00000,0.000
27/06/2009 21:00,0.942,211.154,91.470,6.52,0.00000,0.000
27/06/2009 22:00,0.000,216.379,91.771,6.08,0.43868,0.000
27/06/2009 23:00,0.017,220.000,92.574,5.88,0.00000,0.000
28/06/2009 00:00,0.000,232.615,89.443,6.10,0.00000,0.000
28/06/2009 01:00,0.453,249.467,85.751,7.00,0.00000,0.000
28/06/2009 02:00,0.536,243.082,86.210,6.65,0.00000,0.000
28/06/2009 03:00,0.067,219.044,88.167,6.08,11.00000,0.000
28/06/2009 04:00,0.067,184.610,87.394,7.40,108.75020,0.254
28/06/2009 05:00,1.140,104.885,84.611,9.36,283.58200,0.000
28/06/2009 06:00,1.794,114.901,81.979,10.89,470.13500,0.000
28/06/2009 07:00,2.397,85.885,74.473,12.54,644.64600,0.000
28/06/2009 08:00,2.012,43.165,72.542,13.89,779.10100,0.000
28/06/2009 09:00,2.786,40.379,73.482,13.58,911.38500,0.000
28/06/2009 10:00,3.168,21.879,66.258,15.22,1011.51800,0.000
28/06/2009 11:00,2.548,72.489,63.242,16.20,1049.46000,0.000
28/06/2009 12:00,2.470,70.467,65.778,16.02,1028.72000,0.000
28/06/2009 13:00,1.777,125.786,66.273,16.02,939.82000,0.000
28/06/2009 14:00,0.704,101.736,70.373,15.70,835.49800,0.000
28/06/2009 15:00,0.704,153.484,74.228,14.11,439.91700,0.000
28/06/2009 16:00,0.352,144.802,79.744,12.20,73.28400,0.000
28/06/2009 17:00,0.017,156.808,84.126,10.70,26.28810,0.000
28/06/2009 18:00,0.084,159.159,86.465,9.78,8.47650,0.000
28/06/2009 19:00,0.134,204.731,88.243,9.38,1.19341,0.000
28/06/2009 20:00,0.168,209.736,90.744,8.82,0.43868,0.000
28/06/2009 21:00,1.106,235.984,91.478,8.78,0.00000,0.000
28/06/2009 22:00,0.654,234.374,89.809,8.46,0.00000,0.000
28/06/2009 23:00,0.235,233.577,88.987,8.98,0.00000,0.000
29/06/2009 00:00,0.000,229.209,87.370,8.92,0.00000,0.000
29/06/2009 01:00,0.788,249.786,86.323,8.79,0.00000,0.000
29/06/2009 02:00,1.241,254.610,87.540,8.74,0.00000,0.000
29/06/2009 03:00,0.855,236.835,89.155,8.19,5.93868,0.000
29/06/2009 04:00,0.000,160.890,87.608,9.70,104.72180,0.000
29/06/2009 05:00,1.204,61.456,82.350,11.60,288.77500,0.000
29/06/2009 06:00,1.760,59.379,79.113,12.46,470.16400,0.000
29/06/2009 07:00,2.196,38.643,78.139,13.88,642.87300,0.000
29/06/2009 08:00,3.017,54.055,73.773,14.68,794.79400,0.000
29/06/2009 09:00,3.040,45.165,65.663,15.48,913.20600,0.000
29/06/2009 10:00,3.135,83.940,61.871,16.61,992.96100,0.000
29/06/2009 11:00,2.095,140.467,58.029,17.62,1015.40000,0.000
29/06/2009 12:00,1.629,174.236,59.492,17.20,969.83000,0.000
29/06/2009 13:00,0.386,132.709,63.316,17.08,936.64000,0.000
29/06/2009 14:00,1.746,109.929,65.972,15.68,773.18800,0.000
29/06/2009 15:00,0.651,113.555,72.304,14.15,466.95100,0.000
29/06/2009 16:00,1.274,101.885,76.306,12.40,97.75060,0.000
29/06/2009 17:00,0.520,144.286,81.581,11.67,77.27900,0.000
29/06/2009 18:00,1.391,137.824,89.945,10.97,15.51440,0.000
29/06/2009 19:00,0.101,173.659,93.848,10.14,1.25473,0.000
29/06/2009 20:00,0.000,191.066,94.594,10.02,0.00000,0.000
29/06/2009 21:00,0.754,215.676,91.893,9.68,0.00000,0.000
29/06/2009 22:00,0.690,201.593,89.715,9.74,0.43868,0.000
29/06/2009 23:00,0.017,196.396,91.699,9.46,0.00000,0.000
30/06/2009 00:00,0.034,247.451,91.627,9.02,0.00000,0.000
30/06/2009 01:00,0.500,276.670,91.317,9.58,0.00000,0.000
30/06/2009 02:00,0.369,251.621,93.062,9.20,0.00000,0.000
30/06/2009 03:00,0.000,238.736,93.928,8.88,7.43868,0.000
30/06/2009 04:00,0.000,197.896,89.517,10.06,99.53790,0.000
30/06/2009 05:00,0.517,144.560,85.641,11.73,287.25600,0.000
30/06/2009 06:00,1.911,77.550,82.689,13.10,476.80500,0.000
30/06/2009 07:00,2.297,48.225,80.563,14.43,653.40100,0.000
30/06/2009 08:00,3.252,36.077,68.736,14.92,812.13900,0.000
30/06/2009 09:00,1.861,24.341,66.616,16.12,741.71500,0.000
30/06/2009 10:00,2.297,68.440,58.049,17.00,897.02700,0.000
30/06/2009 11:00,1.593,81.758,54.244,17.76,784.51800,0.000
30/06/2009 12:00,1.230,93.484,58.539,16.40,568.12100,0.000
30/06/2009 13:00,0.067,140.445,64.968,22.99,476.01100,0.000
30/06/2009 14:00,0.936,62.989,79.035,22.02,370.36300,0.000
30/06/2009 15:00,0.520,82.225,86.967,11.94,197.37900,0.000
30/06/2009 16:00,0.436,133.890,85.287,12.10,137.68100,0.000
30/06/2009 17:00,0.034,201.566,88.610,11.62,64.74110,0.000
30/06/2009 18:00,0.034,218.126,89.940,10.86,31.66090,0.000
30/06/2009 19:00,0.838,223.621,89.880,9.91,2.63210,0.000
30/06/2009 20:00,0.486,225.027,88.948,9.50,0.00000,0.000
30/06/2009 21:00,0.707,210.060,90.036,9.62,0.43868,0.000
30/06/2009 22:00,0.986,194.956,88.854,9.23,0.87737,0.000
30/06/2009 23:00,1.442,212.725,87.499,9.89,0.00000,0.000
01/07/2009 00:00,0.168,235.973,88.969,9.26,0.87737,0.000
01/07/2009 01:00,0.017,250.940,89.192,9.26,0.00000,0.000
01/07/2009 02:00,0.151,275.566,90.000,9.22,0.00000,0.000
01/07/2009 03:00,0.000,265.022,90.086,9.04,10.50000,0.254
01/07/2009 04:00,0.184,222.319,87.040,9.25,90.99550,0.000
01/07/2009 05:00,0.768,169.516,83.328,11.18,273.87000,0.000
01/07/2009 06:00,2.115,77.610,80.895,12.78,458.61600,0.000
01/07/2009 07:00,2.079,33.445,74.529,14.10,632.35400,0.000
01/07/2009 08:00,3.001,39.203,67.189,15.45,655.29900,0.000
01/07/2009 09:00,2.213,86.423,64.285,16.08,907.63900,0.000
01/07/2009 10:00,3.017,65.731,59.084,16.97,833.05400,0.000
01/07/2009 11:00,2.196,42.615,57.191,17.77,759.56100,0.000
01/07/2009 12:00,2.481,121.841,57.701,16.67,655.79200,0.000
01/07/2009 13:00,1.917,132.797,64.325,15.93,452.45600,0.000
01/07/2009 14:00,1.090,106.341,72.063,16.22,641.34700,0.000
01/07/2009 15:00,0.251,139.907,77.029,14.45,375.72100,0.000
01/07/2009 16:00,1.277,92.115,80.885,11.68,195.49700,0.000
01/07/2009 17:00,0.201,138.176,84.596,10.67,81.36000,0.000
01/07/2009 18:00,0.101,137.423,87.565,9.77,15.57570,0.000
01/07/2009 19:00,0.500,148.714,79.829,9.56,1.63210,0.000
01/07/2009 20:00,2.227,203.654,69.194,10.46,0.00000,0.000
01/07/2009 21:00,2.722,222.247,68.031,10.39,0.00000,0.000
01/07/2009 22:00,1.757,235.440,70.784,10.18,0.43868,0.000
01/07/2009 23:00,2.752,223.511,74.477,9.66,0.00000,0.000
02/07/2009 00:00,1.559,230.736,74.442,9.89,0.00000,0.000
02/07/2009 01:00,1.411,224.396,75.038,9.71,0.50000,0.000
02/07/2009 02:00,0.905,221.604,75.443,9.16,0.00000,0.000
02/07/2009 03:00,1.157,227.308,74.721,8.74,6.50000,0.000
02/07/2009 04:00,0.687,230.874,69.977,9.66,93.67000,0.000
02/07/2009 05:00,0.718,167.137,65.635,12.01,264.45400,0.000
02/07/2009 06:00,1.288,64.593,61.513,13.38,451.35200,0.000
